DATE,Order_id,NEWVERTICAL_Merchant,MerchantID,User_id,GMV,Service Group
2021-02-01,9355095076,Airtime,43,49657946,50000,data
2021-02-01,9330746063,Airtime,43,51667331,20000,data
2021-02-02,9393453412,CVS,28,51809897,31000,cvs
2021-02-02,9387802401,CVS,8,50645303,20000,cvs
2021-02-02,9396114492,CVS,5,42116909,14000,cvs
2021-02-02,9370020762,CVS,15,44555332,20000,cvs
2021-02-02,9378552306,Marketplace,24,52226066,183814,marketplace
2021-02-02,9386949949,Marketplace,24,40424641,1240000,marketplace
2021-02-02,9388345797,Airtime,30,41876706,10000,data
2021-02-02,9378765681,Airtime,30,34793842,10000,data
2021-02-02,9358838545,Airtime,41,38750767,15000,data
2021-02-02,9357872106,Airtime,41,47123422,30000,data
2021-02-02,9395273390,Airtime,41,13001260,15000,data
2021-02-02,9358512462,Airtime,41,49204759,70000,data
2021-02-02,9358313351,Cashin Bank,41,49204759,49000,data
2021-02-02,9395001486,Airtime,43,41964072,20000,data
2021-02-02,9359672042,Airtime,43,56663690,20000,data
2021-02-02,9395259214,Airtime,43,32210625,20000,data
2021-02-02,9357966875,Airtime,43,41846208,20000,data
2021-02-03,9411059497,Marketplace,37,41352045,5230000,marketplace
2021-02-03,9408607467,Marketplace,37,57500335,1231200,marketplace
2021-02-03,9413758691,CVS,8,50645303,15000,cvs
2021-02-03,9427161147,Marketplace,24,41839925,58700,marketplace
2021-02-03,9434768134,Marketplace,24,50195012,68900,marketplace
2021-02-03,9400031373,Airtime,30,47232417,1000,data
2021-02-03,9415094254,Airtime,41,50714618,15000,data
2021-02-03,9403838174,Airtime,41,40393594,15000,data
2021-02-03,9414620863,Airtime,41,57737079,15000,data
2021-02-03,9410008736,Airtime,30,25426286,10000,data
2021-02-03,9437351674,Airtime,30,44944377,28000,data
2021-02-04,9468262036,Marketplace,37,41142803,406000,marketplace
2021-02-04,9443217727,Marketplace,37,43707936,195600,marketplace
2021-02-04,9477297837,CVS,28,56669326,36000,cvs
2021-02-04,9477460692,CVS,28,56669326,30000,cvs
2021-02-04,9464147542,Coffee chains and Milk tea,32,47712710,95000,Coffee chains and Milk tea
2021-02-04,9462901222,CVS,8,50645303,26000,cvs
2021-02-04,9470162703,Marketplace,24,52226066,233000,marketplace
2021-02-04,9474579438,Airtime,30,37342607,10000,data
2021-02-04,9445280010,Airtime,30,25397809,28000,data
2021-02-04,9480109609,Airtime,41,38409047,30000,data
2021-02-04,9465814222,Airtime,41,38233979,15000,data
2021-02-04,9460145711,Airtime,30,24205386,10000,data
2021-02-04,9479003647,Airtime,30,45959123,10000,data
2021-02-04,9442913907,Airtime,43,41846208,20000,data
2021-02-05,9492762714,Supermarket,9,37842168,100000,supermarket
2021-02-05,9492764536,Supermarket,9,37842168,100000,supermarket
2021-02-05,9508512543,CVS,28,42116909,38000,cvs
2021-02-05,9508859242,CVS,8,50645303,31000,cvs
2021-02-05,9519226448,Marketplace,24,39787101,115500,marketplace
2021-02-05,9529110660,Marketplace,24,6196875,65000,marketplace
2021-02-05,9517597513,Marketplace,24,10171011,113701,marketplace
2021-02-05,9523313494,Airtime,43,33989222,20000,data
2021-02-05,9514304299,Airtime,41,43673050,15000,data
2021-02-05,9522888794,Airtime,30,46098346,84000,data
2021-02-05,9511115589,Airtime,30,38474857,10000,data
2021-02-06,9564614059,Marketplace,37,38480983,144000,marketplace
2021-02-06,9556825692,CVS,28,47712710,45000,cvs
2021-02-06,9552153901,CVS,8,41030670,12000,cvs
2021-02-06,9533659315,CVS,8,41030670,12000,cvs
2021-02-06,9553340762,Marketplace,24,51458549,7000,marketplace
2021-02-06,9562143867,Marketplace,24,50793861,86300,marketplace
2021-02-06,9553341547,Marketplace,24,46357020,7000,marketplace
2021-02-06,9552093777,Airtime,41,52802121,30000,data
2021-02-06,9562678388,Cashin Bank,41,49457476,50000,data
2021-02-06,9562826172,Airtime,41,49457476,50000,data
2021-02-06,9563893548,Airtime,41,55031672,15000,data
2021-02-06,9550933276,Airtime,41,17918183,30000,data
2021-02-06,9563736686,Cashin Bank,41,55031672,15000,data
2021-02-07,9583015869,Coffee chains and Milk tea,12,52765169,42000,Coffee chains and Milk tea
2021-02-07,9577293123,Supermarket,9,42678355,100000,supermarket
2021-02-07,9577128164,Supermarket,9,42678355,100000,supermarket
2021-02-07,9576502163,CVS,8,50645303,16000,cvs
2021-02-07,9586453271,CVS,8,38579011,56000,cvs
2021-02-07,9584697339,CVS,8,41422344,26000,cvs
2021-02-07,9589655720,CVS,8,41422344,32000,cvs
2021-02-07,9566329141,CVS,8,41030670,12000,cvs
2021-02-07,9568872928,CVS,8,55379314,144000,cvs
2021-02-07,9571642925,CVS,9,9457556,374000,cvs
2021-02-07,9591266518,Airtime,41,55114926,15000,data
2021-02-07,9575517805,Airtime,41,41111724,15000,data
2021-02-07,9589122510,Airtime,41,48294610,10000,data
2021-02-08,9619192889,Marketplace,37,43707936,62240,marketplace
2021-02-08,9595321756,Marketplace,37,41142803,47000,marketplace
2021-02-08,9609797958,CVS,28,49273497,22000,cvs
2021-02-08,9612239104,CVS,8,41422344,64000,cvs
2021-02-08,9606119853,CVS,8,50645303,21000,cvs
2021-02-08,9593825764,CVS,8,37352630,23000,cvs
2021-02-08,9598808933,Marketplace,24,53223489,1000,marketplace
2021-02-08,9604550588,Marketplace,24,33210059,32500,marketplace
2021-02-08,9619020490,Marketplace,24,39134275,1000,marketplace
2021-02-08,9605960049,Airtime,30,50645303,10000,data
2021-02-08,9604982045,Airtime,43,40251531,20000,data
2021-02-08,9593053371,Airtime,41,53795494,15000,data
2021-02-08,9596306012,Airtime,41,60259326,15000,data
2021-02-09,9662705506,Supermarket,25,11965822,547000,supermarket
2021-02-09,9628613544,CVS,8,44977582,20000,cvs
2021-02-09,9623599274,Marketplace,24,36617085,17000,marketplace
2021-02-09,9623492257,Marketplace,24,36617085,7000,marketplace
2021-02-09,9623600870,Marketplace,24,36617085,17000,marketplace
2021-02-09,9634663584,Airtime,30,41139219,56000,data
2021-02-09,9645713981,Cashin Bank,41,17918183,30000,data
2021-02-09,9624292532,Airtime,41,49457476,70000,data
2021-02-09,9645769577,Airtime,41,17918183,30000,data
2021-02-09,9632076300,Cashin Bank,30,58115990,14000,data
2021-02-09,9632169708,Airtime,30,58115990,14000,data
2021-02-10,9678180936,Supermarket,3,40162780,10000,supermarket
2021-02-10,9679885304,CVS,8,50645303,13000,cvs
2021-02-10,9673927763,CVS,8,41422344,44000,cvs
2021-02-10,9702451336,Marketplace,24,50434781,5000,marketplace
2021-02-10,9677157836,Marketplace,24,60273417,5000,marketplace
2021-02-10,9681749605,Marketplace,24,36617085,5000,marketplace
2021-02-10,9694920328,Airtime,41,23399830,30000,data
2021-02-10,9702470376,Airtime,41,36420833,50000,data
2021-02-10,9702470061,Cashin Bank,41,36420833,50000,data
2021-02-10,9688301030,Airtime,41,56365436,10000,data
2021-02-11,9727735370,Marketplace,24,46357020,5000,marketplace
2021-02-11,9746097051,Marketplace,24,49363273,5000,marketplace
2021-02-11,9714389269,Marketplace,24,14725339,10000,marketplace
2021-02-11,9746819334,Airtime,41,49457476,70000,data
2021-02-11,9746591182,Cashin Bank,41,49457476,70000,data
2021-02-11,9719518121,Airtime,30,34793842,5000,data
2021-02-12,9788442344,Marketplace,24,58909163,5000,marketplace
2021-02-12,9787774397,Marketplace,24,58909163,39000,marketplace
2021-02-12,9759690624,Airtime,30,47232417,1000,data
2021-02-12,9789291681,Airtime,30,46345943,14000,data
2021-02-12,9794740924,Airtime,41,34867397,15000,data
2021-02-12,9766861510,Airtime,41,52241286,15000,data
2021-02-12,9757817389,Airtime,41,47926697,10000,data
2021-02-12,9766528271,Cashin Bank,30,49830630,84000,data
2021-02-12,9767000127,Airtime,30,49830630,84000,data
2021-02-13,9821285463,Coffee chains and Milk tea,4,43150532,39000,Coffee chains and Milk tea
2021-02-13,9801551367,Marketplace,24,49965825,5000,marketplace
2021-02-13,9821512168,Airtime,30,45979721,84000,data
2021-02-13,9801657588,Airtime,30,48187959,28000,data
2021-02-13,9813235705,Airtime,43,30741036,20000,data
2021-02-13,9814248284,Airtime,41,56877736,90000,data
2021-02-13,9814063437,Cashin Bank,41,56877736,90000,data
2021-02-13,9802206688,Airtime,41,52802121,30000,data
2021-02-14,9855394170,Supermarket,3,60492066,117500,supermarket
2021-02-14,9856429368,Supermarket,3,60492066,443000,supermarket
2021-02-14,9839843336,Marketplace,37,44609406,342000,marketplace
2021-02-14,9854238642,Marketplace,24,39907208,1000,marketplace
2021-02-14,9853507115,Marketplace,24,39907208,1000,marketplace
2021-02-14,9845964414,Coffee chains and Milk tea,10,33571564,85000,Coffee chains and Milk tea
2021-02-14,9846391584,Coffee chains and Milk tea,10,33571564,55000,Coffee chains and Milk tea
2021-02-14,9836192399,Airtime,30,46483797,5000,data
2021-02-14,9831332944,Airtime,30,47232417,1000,data
2021-02-14,9852079149,Airtime,41,49457476,30000,data
2021-02-14,9851861200,Cashin Bank,41,49457476,30000,data
2021-02-14,9854645979,Airtime,41,57940933,30000,data
2021-02-14,9837793299,Airtime,41,42882728,90000,data
2021-02-15,9872097736,Marketplace,37,59749342,533000,marketplace
2021-02-15,9878450133,Coffee chains and Milk tea,4,42544070,85000,Coffee chains and Milk tea
2021-02-15,9882333299,Marketplace,24,46357020,7000,marketplace
2021-02-15,9861232470,Marketplace,24,54162080,7000,marketplace
2021-02-15,9876874837,Airtime,30,47232417,1000,data
2021-02-15,9873980903,Airtime,30,38950114,1000,data
2021-02-15,9861696754,Airtime,30,37342607,14000,data
2021-02-15,9866585076,Airtime,30,50645303,14000,data
2021-02-15,9863488443,Airtime,30,34793842,14000,data
2021-02-15,9887579555,Airtime,43,54958886,20000,data
2021-02-15,9867179085,Airtime,41,35938034,15000,data
2021-02-15,9879572557,Airtime,41,57940933,30000,data
2021-02-15,9879593089,Airtime,41,57940933,30000,data
2021-02-15,9877847220,Airtime,41,52241286,10000,data
2021-02-16,9909995224,Supermarket,25,35834143,87800,supermarket
2021-02-16,9901724716,Coffee chains and Milk tea,31,16736014,22500,Coffee chains and Milk tea
2021-02-16,9897816162,CVS,28,44014594,32000,cvs
2021-02-16,9897757082,Coffee chains and Milk tea,32,51426221,90000,Coffee chains and Milk tea
2021-02-16,9900963882,Marketplace,24,46691828,45000,marketplace
2021-02-16,9905816702,Marketplace,24,40926509,1000,marketplace
2021-02-16,9906929398,Marketplace,24,1374045,1000,marketplace
2021-02-16,9904902579,Airtime,30,56331158,28000,data
2021-02-16,9914574243,Airtime,30,43716665,14000,data
2021-02-16,9888884656,Airtime,43,54958886,3000,data
2021-02-16,9912750557,Airtime,43,49482752,20000,data
2021-02-16,9909299139,Airtime,41,58312673,15000,data
2021-02-16,9891489168,Airtime,41,41168184,70000,data
2021-02-17,9929728149,Marketplace,37,23574378,653300,marketplace
2021-02-17,9924194021,Coffee chains and Milk tea,31,16736014,22500,Coffee chains and Milk tea
2021-02-17,9928932935,CVS,28,49273497,35000,cvs
2021-02-17,9933001314,CVS,8,22315240,25000,cvs
2021-02-17,9941959261,CVS,8,38579011,57000,cvs
2021-02-17,9932685143,CVS,15,40445044,18000,cvs
2021-02-17,9935008923,CVS,15,48401296,58000,cvs
2021-02-17,9934634700,Marketplace,24,40859996,69000,marketplace
2021-02-17,9942174189,Airtime,30,33494908,3000,data
2021-02-17,9943043477,Airtime,41,50846796,50000,data
2021-02-18,9956591290,Marketplace,37,43685518,74000,marketplace
2021-02-18,9959989740,Marketplace,37,41352045,496000,marketplace
2021-02-18,9957955361,Marketplace,37,41352045,5285000,marketplace
2021-02-18,9954269378,Coffee chains and Milk tea,31,16736014,22500,Coffee chains and Milk tea
2021-02-18,9968134924,Coffee chains and Milk tea,4,45445106,43000,Coffee chains and Milk tea
2021-02-18,9976350325,Supermarket,9,6154178,17702,supermarket
2021-02-18,9981493847,CVS,28,47712710,12000,cvs
2021-02-18,9959229420,CVS,28,47712710,47000,cvs
2021-02-18,9961863526,CVS,8,16736014,8000,cvs
2021-02-18,9976664878,CVS,8,48401296,32000,cvs
2021-02-18,9972393066,CVS,8,50645303,48000,cvs
2021-02-18,9966632554,CVS,15,40445044,47000,cvs
2021-02-18,9976953837,Coffee chains and Milk tea,11,30457495,84000,Coffee chains and Milk tea
2021-02-18,9982408413,Marketplace,24,47154157,50000,marketplace
2021-02-18,9964918200,Marketplace,24,46357020,7000,marketplace
2021-02-18,9962971539,Airtime,30,50090190,1000,data
2021-02-18,9957882204,Airtime,30,22315240,3000,data
2021-02-18,9953529823,Airtime,43,44438568,20000,data
2021-02-19,10006315089,CVS,28,47712710,15000,cvs
2021-02-19,9991800733,CVS,28,49273497,10000,cvs
2021-02-19,9994219834,CVS,28,37140634,58000,cvs
2021-02-19,9996686748,CVS,8,16736014,14000,cvs
2021-02-19,9990006571,CVS,15,16736014,40000,cvs
2021-02-19,10003480552,Marketplace,24,40212324,1000,marketplace
2021-02-19,10010797470,Marketplace,24,48587511,156500,marketplace
2021-02-19,9996394339,Marketplace,24,59422292,1000,marketplace
2021-02-19,10005708329,Airtime,30,50645303,3000,data
2021-02-19,10016515767,Airtime,30,43716665,3000,data
2021-02-19,10007505376,Airtime,43,52825200,20000,data
2021-02-19,10004582770,Airtime,41,45432295,10000,data
2021-02-19,10004698228,Airtime,41,40940073,10000,data
2021-02-19,9990187963,Airtime,30,49221272,10000,data
2021-02-19,10005986271,Airtime,30,45441581,20000,data
2021-02-20,10039393611,CVS,28,47712710,7000,cvs
2021-02-20,10044552804,CVS,8,41606367,40000,cvs
2021-02-20,10040545875,CVS,8,45445106,88000,cvs
2021-02-20,10024023076,Marketplace,24,47320739,1000,marketplace
2021-02-20,10020442502,Airtime,41,56171459,10000,data
2021-02-20,10038510535,Cashin Bank,41,15098063,40000,data
2021-02-20,10025238104,Airtime,41,51233325,10000,data
2021-02-20,10038620972,Airtime,41,15098063,50000,data
2021-02-20,10028681576,Airtime,41,47040903,10000,data
2021-02-20,10030400729,Airtime,41,53660887,10000,data
2021-02-20,10021155670,Airtime,41,57619566,10000,data
2021-02-20,10044608253,Airtime,30,33494908,1000,data
2021-02-20,10036004951,Airtime,30,50645303,5000,data
2021-02-21,10074118768,CVS,18,35194190,46000,cvs
2021-02-21,10057914759,Marketplace,24,45985773,55100,marketplace
2021-02-21,10068503994,Coffee chains and Milk tea,10,35194190,220000,Coffee chains and Milk tea
2021-02-21,10065329233,Airtime,41,41168184,70000,data
2021-02-21,10056812265,Airtime,41,60322992,50000,data
2021-02-21,10052691853,Airtime,41,41696558,10000,data
2021-02-21,10064985327,Airtime,30,33494908,1000,data
2021-02-21,10069116546,Airtime,30,43716665,3000,data
2021-02-21,10068104982,Airtime,30,26375348,56000,data
2021-02-22,10113647923,Supermarket,25,35834143,89500,supermarket
2021-02-22,10106534728,Supermarket,9,49273497,28812,supermarket
2021-02-22,10114598667,Supermarket,9,28613310,1373800,supermarket
2021-02-22,10116225583,CVS,8,49689984,72000,cvs
2021-02-22,10095313268,CVS,8,16736014,20000,cvs
2021-02-22,10093838693,CVS,8,42760168,33000,cvs
2021-02-22,10086902229,CVS,15,16736014,25000,cvs
2021-02-22,10118336350,Marketplace,24,45932732,113935,marketplace
2021-02-22,10089499429,Marketplace,24,46686901,9900,marketplace
2021-02-22,10111178302,Coffee chains and Milk tea,10,29029308,49000,Coffee chains and Milk tea
2021-02-22,10093707427,Airtime,30,50090190,14000,data
2021-02-22,10112793837,Cashin Bank,41,49457476,90000,data
2021-02-22,10112410289,Airtime,30,55813316,20000,data
2021-02-22,10092539193,Airtime,30,43716665,10000,data
2021-02-22,10087741758,Airtime,30,50645303,5000,data
2021-02-22,10092940113,Airtime,30,43716665,5000,data
2021-02-22,10116237857,Airtime,30,48821656,10000,data
2021-02-22,10093352164,Airtime,43,3989494,4500,data
2021-02-23,10125026769,CVS,15,16736014,16000,cvs
2021-02-23,10123958547,CVS,15,16736014,25000,cvs
2021-02-23,10120602425,Marketplace,24,29532091,49000,marketplace
2021-02-23,10151203947,Airtime,43,43058757,20000,data
2021-02-23,10144623001,Airtime,43,6334580,13000,data
2021-02-23,10143821478,Airtime,41,53144770,90000,data
2021-02-23,10126282965,Airtime,41,57138998,50000,data
2021-02-23,10151006022,Airtime,43,25330325,7500,data
2021-02-24,10159985218,Marketplace,37,19434658,66000,marketplace
2021-02-24,10175894158,CVS,28,11525842,218000,cvs
2021-02-24,10174541227,CVS,28,47712710,7000,cvs
2021-02-24,10157044222,CVS,15,16736014,32000,cvs
2021-02-24,10178018774,Marketplace,24,40859996,420800,marketplace
2021-02-24,10179556918,Marketplace,24,39099913,142380,marketplace
2021-02-24,10153613299,Marketplace,24,10171011,9740,marketplace
2021-02-24,10160922198,Marketplace,24,59573111,5000,marketplace
2021-02-24,10181395912,Airtime,30,50949189,3000,data
2021-02-24,10164632247,Airtime,30,56331158,28000,data
2021-02-24,10173303197,Airtime,43,33989222,13000,data
2021-02-24,10164369775,Airtime,30,44944377,14000,data
2021-02-24,10155750937,Airtime,30,47320739,14000,data
2021-02-24,10176504386,Airtime,30,54566150,14000,data
2021-02-24,10184737679,Airtime,30,45441581,14000,data
2021-02-24,10170513858,Airtime,30,23248675,14000,data
2021-02-24,10159309141,Airtime,43,38866101,20000,data
2021-02-24,10153818849,Airtime,43,41127464,20000,data
2021-02-24,10175024116,Airtime,43,51840588,15000,data
2021-02-25,10230018589,supermarket,9,59210112,151900,supermarket
2021-02-25,10231257920,CVS,8,36409673,56000,cvs
2021-02-25,10229328786,Marketplace,24,25575368,5000,marketplace
2021-02-25,10194071651,Marketplace,24,39099913,65000,marketplace
2021-02-25,10205174132,Marketplace,24,50623184,217800,marketplace
2021-02-25,10186020049,Marketplace,24,36809356,17500,marketplace
2021-02-25,10226655579,Airtime,41,60878023,10000,data
2021-02-25,10234612109,Airtime,41,57619566,10000,data
2021-02-25,10223686874,Airtime,41,7755839,10000,data
2021-02-25,10215093123,Airtime,41,47463709,10000,data
2021-02-25,10224653913,Airtime,41,41696558,10000,data
2021-02-25,10223789594,Airtime,41,48480797,10000,data
2021-02-25,10234939733,Airtime,41,53348468,10000,data
2021-02-25,10217517625,Airtime,41,60488041,10000,data
2021-02-25,10230352601,Airtime,30,43162866,14000,data
2021-02-25,10225457763,Airtime,30,48178376,20000,data
2021-02-25,10186273627,Airtime,30,42870613,14000,data
2021-02-25,10234823590,Airtime,43,45102587,20000,data
2021-02-25,10226908546,Airtime,43,48527452,20000,data
2021-02-25,10189252800,Airtime,43,45018020,20000,data
2021-02-26,10252515948,Supermarket,9,20195618,100000,supermarket
